2011-07-09 15:32:59.871369	BATP204	96
2011-07-09 16:45:56.328927	M007	OFF
2011-07-09 16:45:56.36891	M001	OFF
2011-07-09 16:45:56.600869	M016	ON
2011-07-09 16:45:56.942954	M008	OFF
2011-07-09 16:45:57.107536	M015	ON
2011-07-09 16:45:57.252509	M009	OFF
2011-07-09 16:45:57.911265	M017	ON				5-start,5.1
2011-07-09 16:45:58.247621	M015	OFF
2011-07-09 16:45:58.808047	M016	OFF
2011-07-09 16:45:59.560926	SS011	MOVED
2011-07-09 16:45:59.732606	SS010	STILL
2011-07-09 16:46:00.709268	M017	OFF				5.2
2011-07-09 16:46:02.661546	SS010	MOVED				
2011-07-09 16:46:04.422581	Kitchen	<do>/usr/local/CASAS/thePUCKstudy/51.wav</do>
2011-07-09 16:46:06.34282	SS010	STILL
2011-07-09 16:46:10.302631	SS011	STILL
2011-07-09 16:46:16.735518	M017	ON				
2011-07-09 16:46:18.593228	M017	OFF
2011-07-09 16:46:20.011529	SS010	MOVED				5.3
2011-07-09 16:46:20.917783	Kitchen	<do>/usr/local/CASAS/thePUCKstudy/52.wav</do>
2011-07-09 16:46:24.599744	M017	ON				5.4
2011-07-09 16:46:28.711014	M016	ON				5.5
2011-07-09 16:46:28.987147	M015	ON				5.6,5-end
2011-07-09 16:46:29.519973	M017	OFF
2011-07-09 16:46:30.231405	M009	ON
2011-07-09 16:46:30.693529	M008	ON
2011-07-09 16:46:31.065333	M016	OFF
2011-07-09 16:46:31.519921	M007	ON
2011-07-09 16:46:31.62559	M015	OFF
2011-07-09 16:46:31.878477	M001	ON
2011-07-09 16:46:33.014649	M001	OFF
2011-07-09 16:46:33.121019	M009	OFF
2011-07-09 16:46:33.230982	M008	OFF
2011-07-09 16:46:33.922882	M007	OFF
2011-07-09 16:46:39.407545	M007	ON
2011-07-09 16:46:39.446265	M001	ON
2011-07-09 16:46:40.520738	M001	OFF
2011-07-09 16:46:42.931688	M007	OFF
2011-07-09 16:46:48.361754	M007	ON
2011-07-09 16:46:49.500891	M007	OFF
2011-07-09 16:46:50.099319	M007	ON
2011-07-09 16:46:51.94056	M007	OFF
2011-07-09 16:46:56.455563	M001	ON
2011-07-09 16:46:57.572065	M001	OFF
2011-07-09 16:46:58.402588	M007	ON
2011-07-09 16:46:58.974992	M001	ON
2011-07-09 16:46:59.466112	M007	OFF
2011-07-09 16:47:00.00343	M001	OFF
2011-07-09 16:47:03.175482	M001	ON
2011-07-09 16:47:04.323109	M001	OFF
2011-07-09 16:47:27.063717	M001	ON
2011-07-09 16:47:27.758374	M007	ON
2011-07-09 16:47:27.893468	M009	ON
2011-07-09 16:47:28.405893	M001	OFF
2011-07-09 16:47:28.461188	M008	ON
2011-07-09 16:47:29.253671	M014	ON
2011-07-09 16:47:29.799943	M007	OFF
2011-07-09 16:47:30.364717	M014	OFF
2011-07-09 16:47:30.808916	M009	OFF
2011-07-09 16:47:30.908508	M008	OFF
2011-07-09 16:47:31.527217	M009	ON
2011-07-09 16:47:32.186412	M008	ON
2011-07-09 16:47:32.449266	M015	ON
2011-07-09 16:47:32.808222	M014	ON
2011-07-09 16:47:33.320238	M008	OFF
2011-07-09 16:47:33.936764	M014	OFF
2011-07-09 16:47:34.013632	M009	OFF
2011-07-09 16:47:35.556481	BATV201	8860
2011-07-09 16:47:36.700674	M008	ON
2011-07-09 16:47:37.541828	M009	ON
2011-07-09 16:47:38.04617	M007	ON
2011-07-09 16:47:38.549298	M015	OFF
2011-07-09 16:47:39.236473	M009	OFF
2011-07-09 16:47:40.437795	M008	OFF
2011-07-09 16:47:42.250339	M007	OFF
2011-07-09 16:47:51.173332	M007	ON
2011-07-09 16:47:52.819588	M008	ON
2011-07-09 16:47:52.91389	M009	ON
2011-07-09 16:47:54.097197	M015	ON
2011-07-09 16:47:54.682411	M016	ON
2011-07-09 16:47:54.945567	M007	OFF
2011-07-09 16:47:55.376795	M008	OFF
2011-07-09 16:47:55.52364	M009	OFF
2011-07-09 16:47:56.091932	M017	ON
2011-07-09 16:47:56.949283	M015	OFF
2011-07-09 16:47:56.98012	M016	OFF
2011-07-09 16:47:57.213791	M017	OFF
2011-07-09 16:47:57.521554	SS011	MOVED
2011-07-09 16:48:06.270684	M017	ON
2011-07-09 16:48:08.65671	M017	OFF
2011-07-09 16:48:09.241482	SS011	STILL
2011-07-09 16:48:09.596352	M017	ON
2011-07-09 16:48:11.45603	M017	OFF
2011-07-09 16:48:12.589875	M017	ON
2011-07-09 16:48:15.972061	M017	OFF
2011-07-09 16:48:18.607638	M018	ON
2011-07-09 16:48:20.083418	M017	ON
2011-07-09 16:48:20.943372	M018	OFF
2011-07-09 16:48:27.42346	M017	OFF
2011-07-09 16:48:28.621953	M018	ON			6-1-start,6.1
2011-07-09 16:48:29.291554	M017	ON				6.2
2011-07-09 16:48:30.285019	M018	OFF
2011-07-09 16:48:30.661502	SS010	STILL
2011-07-09 16:48:31.341087	M017	OFF
2011-07-09 16:48:32.093821	M017	ON				6.3
2011-07-09 16:48:32.923771	M016	ON				6.4,6.5,6.6
2011-07-09 16:48:33.206911	M017	OFF
2011-07-09 16:48:33.297899	M015	ON			6.7,6.8,6-1-end
2011-07-09 16:48:33.581524	SS010	MOVED
2011-07-09 16:48:34.63346	M008	ON
2011-07-09 16:48:34.909841	M009	ON
2011-07-09 16:48:35.609652	M016	OFF
2011-07-09 16:48:35.646452	M007	ON
2011-07-09 16:48:36.383313	M001	ON
2011-07-09 16:48:36.515331	M015	OFF
2011-07-09 16:48:37.181107	M009	OFF
2011-07-09 16:48:37.496824	M001	OFF
2011-07-09 16:48:38.12619	M008	OFF
2011-07-09 16:48:38.16729	M007	OFF
2011-07-09 16:48:53.586247	M007	ON
2011-07-09 16:48:55.065349	M008	ON
2011-07-09 16:48:55.162828	M009	ON
2011-07-09 16:48:56.566152	M015	ON
2011-07-09 16:48:56.607286	M016	ON
2011-07-09 16:48:57.009286	M007	OFF
2011-07-09 16:48:57.226714	M009	OFF
2011-07-09 16:48:57.680811	M008	OFF
2011-07-09 16:48:58.155197	M017	ON				6-start,6.1
2011-07-09 16:48:58.782721	M015	OFF
2011-07-09 16:48:59.174422	M016	OFF
2011-07-09 16:48:59.721644	SS010	STILL
2011-07-09 16:49:01.151192	M017	OFF
2011-07-09 16:49:03.027406	M017	ON				6.2
2011-07-09 16:49:06.4016	M017	OFF
2011-07-09 16:49:06.542585	Kitchen	<do>/usr/local/CASAS/thePUCKstudy/61.wav</do>
2011-07-09 16:49:06.561594	SS010	MOVED
2011-07-09 16:49:07.127498	M017	ON
2011-07-09 16:49:07.351561	SS010	STILL
2011-07-09 16:49:08.569546	M018	ON
2011-07-09 16:49:09.411676	M017	OFF
2011-07-09 16:49:10.965213	M018	OFF
2011-07-09 16:49:12.231454	SS010	MOVED
2011-07-09 16:49:12.36151	SS011	MOVED				6.3
2011-07-09 16:49:12.611492	SS010	STILL
2011-07-09 16:49:16.491891	M017	ON				6.4
2011-07-09 16:49:17.251464	SS011	STILL
2011-07-09 16:49:19.450177	SS010	MOVED
2011-07-09 16:49:21.211491	SS010	STILL
2011-07-09 16:49:21.509046	M018	ON				
2011-07-09 16:49:22.902882	M017	OFF
2011-07-09 16:49:23.545914	M018	OFF
2011-07-09 16:49:24.292617	M018	ON				
2011-07-09 16:49:25.676844	M017	ON				6.5
2011-07-09 16:49:26.745255	M018	OFF
2011-07-09 16:49:29.290498	M017	OFF
2011-07-09 16:49:29.822444	M017	ON				6.6,6-end
2011-07-09 16:49:30.675647	M018	ON
2011-07-09 16:49:32.182381	M017	OFF
2011-07-09 16:49:33.579799	M017	ON
2011-07-09 16:49:34.615576	M018	OFF
2011-07-09 16:49:35.844519	M017	OFF
2011-07-09 16:49:36.10629	M016	ON
2011-07-09 16:49:36.656774	M015	ON
2011-07-09 16:49:37.740398	M009	ON
2011-07-09 16:49:37.930789	SS010	MOVED
2011-07-09 16:49:38.182658	M008	ON
2011-07-09 16:49:38.534781	M016	OFF
2011-07-09 16:49:39.154425	M007	ON
2011-07-09 16:49:39.280128	M015	OFF
2011-07-09 16:49:39.570389	M001	ON
2011-07-09 16:49:39.956746	M009	OFF
2011-07-09 16:49:40.630864	M008	OFF
2011-07-09 16:49:40.705634	M001	OFF
2011-07-09 16:49:41.414508	M007	OFF
2011-07-09 16:49:41.884491	BATV207	8900
2011-07-09 16:49:56.783715	M001	ON
2011-07-09 16:49:57.912491	M001	OFF
2011-07-09 16:50:00.369636	M001	ON
2011-07-09 16:50:00.68244	M007	ON
2011-07-09 16:50:00.898904	M008	ON
2011-07-09 16:50:00.97365	M009	ON
2011-07-09 16:50:01.497351	M001	OFF
2011-07-09 16:50:01.971174	M015	ON
2011-07-09 16:50:02.239785	M007	OFF
2011-07-09 16:50:02.837254	M016	ON
2011-07-09 16:50:02.893322	M009	OFF
2011-07-09 16:50:03.497006	M008	OFF
2011-07-09 16:50:03.756924	M017	ON				6-start,6.1
2011-07-09 16:50:04.232572	M015	OFF
2011-07-09 16:50:05.217429	M018	ON				6.2
2011-07-09 16:50:05.260553	M016	OFF
2011-07-09 16:50:06.31874	M018	OFF
2011-07-09 16:50:06.416272	M017	OFF
2011-07-09 16:50:08.511163	SS011	MOVED				6.3
2011-07-09 16:50:09.881006	SS010	MOVED
2011-07-09 16:50:10.581396	SS010	STILL
2011-07-09 16:50:11.651421	M017	ON				6.4
2011-07-09 16:50:13.316435	M017	OFF
2011-07-09 16:50:13.983095	Kitchen	<do>/usr/local/CASAS/thePUCKstudy/62.wav</do>
2011-07-09 16:50:15.351549	SS011	STILL
2011-07-09 16:50:15.472653	SS010	MOVED
2011-07-09 16:50:16.25144	SS010	STILL
2011-07-09 16:50:16.692499	SS011	MOVED
2011-07-09 16:50:18.21404	M017	ON				6.5
2011-07-09 16:50:19.357714	M017	OFF
2011-07-09 16:50:19.631535	SS011	STILL
2011-07-09 16:50:19.801415	SS011	MOVED
2011-07-09 16:50:20.078364	M017	ON				6.6
2011-07-09 16:50:21.751439	SS011	STILL
2011-07-09 16:50:22.11132	SS010	MOVED
2011-07-09 16:50:23.137497	M018	ON
2011-07-09 16:50:23.638486	M017	OFF
2011-07-09 16:50:24.283269	M018	OFF
2011-07-09 16:50:25.224636	M018	ON
2011-07-09 16:50:26.635858	M017	ON				6.7
2011-07-09 16:50:27.482585	M018	OFF
2011-07-09 16:50:30.684076	M018	ON
2011-07-09 16:50:32.053919	M017	OFF
2011-07-09 16:50:32.849326	M017	ON				6.8,6-end
2011-07-09 16:50:33.598716	M018	OFF
2011-07-09 16:50:35.876235	M016	ON
2011-07-09 16:50:36.290742	M015	ON
2011-07-09 16:50:36.399162	M017	OFF
2011-07-09 16:50:37.618706	M008	ON
2011-07-09 16:50:37.897535	M009	ON
2011-07-09 16:50:38.347069	M016	OFF
2011-07-09 16:50:38.738585	M008	OFF
2011-07-09 16:50:39.135207	M007	ON
2011-07-09 16:50:39.272087	M015	OFF
2011-07-09 16:50:39.953888	M009	OFF
2011-07-09 16:50:40.29052	M007	OFF
2011-07-09 16:50:47.026748	M007	ON
2011-07-09 16:50:50.756426	M007	OFF
2011-07-09 16:50:56.975644	M007	ON
2011-07-09 16:50:58.726614	BATV010	8940
2011-07-09 16:50:58.737593	BATP010	98
2011-07-09 16:51:00.481763	M008	ON
2011-07-09 16:51:00.961376	M009	ON
2011-07-09 16:51:02.334153	M015	ON
2011-07-09 16:51:02.674277	M016	ON
2011-07-09 16:51:02.704066	M007	OFF
2011-07-09 16:51:03.11548	M008	OFF
2011-07-09 16:51:03.22272	M009	OFF
2011-07-09 16:51:03.83301	M017	ON				6-start,6.1
2011-07-09 16:51:04.208678	M015	OFF
2011-07-09 16:51:04.762947	M016	OFF
2011-07-09 16:51:06.022059	SS010	STILL
2011-07-09 16:51:06.795489	M017	OFF
2011-07-09 16:51:08.435498	M017	ON				6.2
2011-07-09 16:51:09.886551	Kitchen	<do>/usr/local/CASAS/thePUCKstudy/61.wav</do>
2011-07-09 16:51:09.922745	SS010	MOVED	
2011-07-09 16:51:10.136696	M017	OFF
2011-07-09 16:51:13.562836	M018	ON
2011-07-09 16:51:14.700666	M018	OFF
2011-07-09 16:51:15.781504	SS011	MOVED				6.3
2011-07-09 16:51:19.981658	Kitchen	<do>/usr/local/CASAS/thePUCKstudy/62.wav</do>
2011-07-09 16:51:20.66495	SS011	STILL
2011-07-09 16:51:23.637539	M017	ON				6.4
2011-07-09 16:51:26.650665	M017	OFF
2011-07-09 16:51:27.384915	M017	ON				6.5
2011-07-09 16:51:29.170276	M018	ON
2011-07-09 16:51:29.653894	M017	OFF
2011-07-09 16:51:30.263104	M018	OFF
2011-07-09 16:51:31.02518	M018	ON
2011-07-09 16:51:31.896278	M017	ON				6.6,6-end
2011-07-09 16:51:33.274347	M018	OFF
2011-07-09 16:51:36.651913	M018	ON
2011-07-09 16:51:37.778809	M018	OFF
2011-07-09 16:51:37.892303	M017	OFF
2011-07-09 16:51:38.341371	M018	ON
2011-07-09 16:51:39.031633	M017	ON
2011-07-09 16:51:39.469226	M018	OFF
2011-07-09 16:51:42.210798	M017	OFF
2011-07-09 16:51:43.213837	M016	ON
2011-07-09 16:51:43.396128	M015	ON
2011-07-09 16:51:44.737149	M008	ON
2011-07-09 16:51:45.338539	M007	ON
2011-07-09 16:51:45.471483	M009	ON
2011-07-09 16:51:45.510129	M016	OFF
2011-07-09 16:51:46.22166	M015	OFF
2011-07-09 16:51:47.356048	M008	OFF
2011-07-09 16:51:47.450369	M009	OFF
2011-07-09 16:51:48.338858	M007	OFF
2011-07-09 16:51:54.905376	M007	ON
2011-07-09 16:51:55.950785	M009	ON
2011-07-09 16:51:57.008432	M009	OFF
2011-07-09 16:51:58.393013	BATV006	8920
2011-07-09 16:51:58.425037	M006	ON
2011-07-09 16:52:00.338269	M007	OFF
2011-07-09 16:52:00.784324	M005	ON
2011-07-09 16:52:01.409675	M006	OFF
2011-07-09 16:52:03.097014	M006	ON
2011-07-09 16:52:04.214345	M006	OFF
2011-07-09 16:52:04.540427	M005	OFF
2011-07-09 16:52:04.777092	BATP006	99
2011-07-09 16:52:04.789597	M006	ON
2011-07-09 16:52:06.462967	D018	OPEN
2011-07-09 16:52:06.50497	T109	24
2011-07-09 16:52:06.697744	M006	OFF
2011-07-09 16:52:06.997648	M042	ON
2011-07-09 16:52:08.252896	M043	ON
2011-07-09 16:52:09.2006	M042	OFF
2011-07-09 16:52:09.663304	M006	ON
2011-07-09 16:52:09.945299	M043	OFF
2011-07-09 16:52:10.357532	M005	ON
2011-07-09 16:52:11.480617	M005	OFF
2011-07-09 16:52:12.670584	M010	ON
2011-07-09 16:52:13.741076	M006	OFF
2011-07-09 16:52:14.164115	M006	ON
2011-07-09 16:52:15.33218	M010	OFF
2011-07-09 16:52:15.549894	M024	ON
2011-07-09 16:52:15.843049	M006	OFF
2011-07-09 16:52:17.166312	M021	ON
2011-07-09 16:52:17.883233	M022	ON
2011-07-09 16:52:17.98357	M024	OFF
2011-07-09 16:52:19.360512	M023	ON
2011-07-09 16:52:19.606202	M021	OFF
2011-07-09 16:52:20.047745	M001	ON
2011-07-09 16:52:20.306848	BATP201	95
2011-07-09 16:52:20.367217	M022	OFF
2011-07-09 16:52:20.779731	M007	ON
2011-07-09 16:52:21.136242	M002	ON
2011-07-09 16:52:21.348729	M006	ON
2011-07-09 16:52:21.385644	M023	OFF
2011-07-09 16:52:22.108683	M001	OFF
2011-07-09 16:52:22.27389	M002	OFF
2011-07-09 16:52:24.274303	M006	OFF
2011-07-09 16:52:26.476373	M007	OFF
2011-07-09 16:52:27.548322	M007	ON
2011-07-09 16:52:32.027301	M007	OFF
2011-07-09 16:52:37.252844	M007	ON
2011-07-09 16:52:38.395173	M007	OFF
2011-07-09 16:52:41.031986	M007	ON
2011-07-09 16:52:42.150491	M007	OFF
2011-07-09 16:52:43.67076	M007	ON
2011-07-09 16:52:45.324782	M002	ON
2011-07-09 16:52:45.523936	M007	OFF
2011-07-09 16:52:49.842757	M002	OFF
2011-07-09 16:52:50.769102	M002	ON
2011-07-09 16:52:51.891916	M002	OFF
2011-07-09 16:52:57.886111	M002	ON
2011-07-09 16:52:59.013964	M002	OFF
2011-07-09 16:53:05.727247	M002	ON
2011-07-09 16:53:06.89533	M002	OFF
2011-07-09 16:53:13.021655	M006	ON
2011-07-09 16:53:18.09462	M006	OFF
2011-07-09 16:53:20.345186	M006	ON
2011-07-09 16:53:21.456737	M006	OFF
2011-07-09 16:53:36.836751	M006	ON
2011-07-09 16:53:39.274842	M006	OFF
2011-07-09 16:53:41.364184	M002	ON
2011-07-09 16:53:44.012299	M002	OFF
2011-07-09 16:53:46.823062	M002	ON
2011-07-09 16:53:47.948514	M002	OFF
2011-07-09 16:53:49.953031	M006	ON
2011-07-09 16:53:51.523876	M002	ON
2011-07-09 16:53:52.373881	M006	OFF
2011-07-09 16:53:52.648196	M002	OFF
2011-07-09 16:53:59.067505	M002	ON
2011-07-09 16:54:00.110618	M002	OFF
2011-07-09 16:54:02.113321	M006	ON
2011-07-09 16:54:03.824778	M006	OFF
2011-07-09 16:54:04.150963	M001	ON
2011-07-09 16:54:04.586346	M006	ON
2011-07-09 16:54:05.961691	M002	ON
2011-07-09 16:54:06.160271	M001	OFF
2011-07-09 16:54:06.353188	M007	ON
2011-07-09 16:54:07.084248	M002	OFF
2011-07-09 16:54:07.601235	M006	OFF
2011-07-09 16:54:09.044793	M002	ON
2011-07-09 16:54:10.060485	M002	OFF
2011-07-09 16:54:10.606935	M002	ON
2011-07-09 16:54:16.828413	M002	OFF
2011-07-09 16:54:17.47008	M002	ON
2011-07-09 16:54:18.537761	M002	OFF
2011-07-09 16:54:19.63698	M002	ON
2011-07-09 16:54:21.252855	M008	ON
2011-07-09 16:54:22.057246	M002	OFF
2011-07-09 16:54:22.193031	M031	ON
2011-07-09 16:54:22.505958	M009	ON
2011-07-09 16:54:22.836768	M001	ON
2011-07-09 16:54:23.143552	M023	ON
2011-07-09 16:54:23.330255	M031	OFF
2011-07-09 16:54:23.573912	M007	OFF
2011-07-09 16:54:23.709214	M009	OFF
2011-07-09 16:54:23.746445	M008	OFF
2011-07-09 16:54:24.46994	M022	ON
2011-07-09 16:54:25.115673	M021	ON
2011-07-09 16:54:25.442977	M001	OFF
2011-07-09 16:54:25.571201	M023	OFF
2011-07-09 16:54:26.3909	M024	ON
2011-07-09 16:54:26.430152	BATV022	9020
2011-07-09 16:54:26.443439	M022	OFF
2011-07-09 16:54:26.953676	M002	ON
2011-07-09 16:54:27.272536	M021	OFF
2011-07-09 16:54:27.540723	D001	OPEN
2011-07-09 16:54:28.261468	M007	ON
2011-07-09 16:54:28.85637	M001	ON
2011-07-09 16:54:29.5299	M008	ON
2011-07-09 16:54:29.808587	M002	OFF
2011-07-09 16:54:29.846644	M024	OFF
2011-07-09 16:54:29.953155	M001	OFF
2011-07-09 16:54:30.018535	M009	ON
2011-07-09 16:54:30.464575	D001	CLOSE
2011-07-09 16:54:31.062776	M007	OFF
2011-07-09 16:54:31.683964	M009	OFF
2011-07-09 16:54:32.542607	M008	OFF
2011-07-09 16:54:47.501086	M008	ON
2011-07-09 16:54:47.625528	M009	ON
2011-07-09 16:54:49.216593	M015	ON
2011-07-09 16:54:49.680909	M009	OFF
2011-07-09 16:54:49.960921	M008	OFF
2011-07-09 16:54:50.118717	M016	ON
2011-07-09 16:54:51.613446	M015	OFF
2011-07-09 16:54:52.361115	M017	ON
2011-07-09 16:54:52.426705	M016	OFF
2011-07-09 16:54:54.375904	D007	OPEN
2011-07-09 16:54:54.502196	SS010	STILL
2011-07-09 16:54:57.431072	SS010	MOVED
2011-07-09 16:54:58.852207	M017	OFF
2011-07-09 16:55:00.602801	SS007	MOVED
2011-07-09 16:55:03.531458	SS007	STILL
2011-07-09 16:55:04.23152	SS007	MOVED
2011-07-09 16:55:07.514812	T101	23
2011-07-09 16:55:10.201513	SS018	MOVED
2011-07-09 16:55:10.688898	M017	ON
2011-07-09 16:55:13.475778	D007	CLOSE
2011-07-09 16:55:14.069841	M017	OFF
2011-07-09 16:55:14.805763	M017	ON
2011-07-09 16:55:15.649966	M018	ON
2011-07-09 16:55:16.251412	SS010	STILL
2011-07-09 16:55:16.845229	M051	ON
2011-07-09 16:55:17.056542	M017	OFF
2011-07-09 16:55:17.897205	M018	OFF
2011-07-09 16:55:17.991897	M051	OFF
2011-07-09 16:55:18.443222	D011	OPEN
2011-07-09 16:55:18.730775	M051	ON
2011-07-09 16:55:20.151453	SS010	MOVED
2011-07-09 16:55:22.151457	SS001	MOVED
2011-07-09 16:55:22.486244	M051	OFF
2011-07-09 16:55:23.531505	SS003	MOVED
2011-07-09 16:55:23.732705	SS002	MOVED
2011-07-09 16:55:27.37151	SS002	STILL
2011-07-09 16:55:30.23287	SS002	MOVED
2011-07-09 16:55:33.11161	SS009	MOVED
2011-07-09 16:55:35.983118	M051	ON
2011-07-09 16:55:42.222093	D011	CLOSE
2011-07-09 16:55:42.543891	M051	OFF
2011-07-09 16:55:42.685302	D011	OPEN
2011-07-09 16:55:43.286538	M051	ON
2011-07-09 16:55:43.86154	SS009	STILL
2011-07-09 16:55:44.141505	SS009	MOVED
2011-07-09 16:55:45.961616	D011	CLOSE
2011-07-09 16:55:48.454845	M018	ON
2011-07-09 16:55:50.230679	M051	OFF
2011-07-09 16:55:52.165865	M018	OFF
2011-07-09 16:55:52.18201	SS018	STILL
2011-07-09 16:55:53.810695	SS001	STILL
2011-07-09 16:55:53.912713	SS009	STILL
2011-07-09 16:55:54.981647	SS007	STILL
2011-07-09 16:55:55.101408	SS001	MOVED
2011-07-09 16:55:55.167089	M018	ON
2011-07-09 16:55:56.671415	SS007	MOVED
2011-07-09 16:55:59.1514	SS009	MOVED
2011-07-09 16:56:00.99931	M017	ON
2011-07-09 16:56:01.353197	M018	OFF
2011-07-09 16:56:01.594819	SS018	MOVED
2011-07-09 16:56:02.13148	SS010	STILL
2011-07-09 16:56:02.981787	M017	OFF
2011-07-09 16:56:04.082831	SS010	MOVED
2011-07-09 16:56:07.07154	SS009	STILL
2011-07-09 16:56:07.311493	SS009	MOVED
2011-07-09 16:56:08.063435	M017	ON
2011-07-09 16:56:09.431509	SS003	STILL
2011-07-09 16:56:09.51136	D009	OPEN
2011-07-09 16:56:09.751499	SS001	STILL
2011-07-09 16:56:10.197122	M016	ON
2011-07-09 16:56:10.382735	SS018	STILL
2011-07-09 16:56:10.451445	SS002	STILL
2011-07-09 16:56:11.221846	SS009	STILL
2011-07-09 16:56:11.235754	M017	OFF
2011-07-09 16:56:11.321014	SS007	STILL
2011-07-09 16:56:11.87543	M016	OFF
2011-07-09 16:56:13.621582	SS008	MOVED
2011-07-09 16:56:17.474691	M016	ON
2011-07-09 16:56:18.618955	M016	OFF
2011-07-09 16:56:20.461435	SS008	STILL
2011-07-09 16:56:20.953371	M017	ON
2011-07-09 16:56:21.525017	D009	CLOSE
2011-07-09 16:56:24.410639	M016	ON
2011-07-09 16:56:24.575065	M017	OFF
2011-07-09 16:56:24.689375	M015	ON
2011-07-09 16:56:26.603307	M009	ON
2011-07-09 16:56:27.251939	M008	ON
2011-07-09 16:56:27.797457	M016	OFF
2011-07-09 16:56:27.900646	M015	OFF
2011-07-09 16:56:28.057417	M007	ON
2011-07-09 16:56:28.838154	M001	ON
2011-07-09 16:56:29.134959	M023	ON
2011-07-09 16:56:29.61366	M009	OFF
2011-07-09 16:56:29.763328	M007	OFF
2011-07-09 16:56:29.902713	M008	OFF
2011-07-09 16:56:31.581856	M023	OFF
2011-07-09 16:56:31.810268	D012	OPEN
2011-07-09 16:56:32.022195	M001	OFF
2011-07-09 16:56:46.614343	M023	ON
2011-07-09 16:56:47.197786	M001	ON
2011-07-09 16:56:47.580941	BATV108	2970
2011-07-09 16:56:47.588869	BATP108	97
2011-07-09 16:56:47.598193	D012	CLOSE
2011-07-09 16:56:49.204776	M008	ON
2011-07-09 16:56:49.485751	M009	ON
2011-07-09 16:56:50.15774	M015	ON
2011-07-09 16:56:50.186435	M023	OFF
2011-07-09 16:56:50.621648	M001	OFF
2011-07-09 16:56:50.665432	M009	OFF
2011-07-09 16:56:51.103527	M008	OFF
2011-07-09 16:56:51.244939	M016	ON
2011-07-09 16:56:52.387031	M016	OFF
2011-07-09 16:56:52.546637	M017	ON
2011-07-09 16:56:52.75237	M015	OFF
2011-07-09 16:56:53.591593	SS010	STILL
2011-07-09 16:56:55.667064	M017	OFF
2011-07-09 16:56:59.414237	M017	ON
2011-07-09 16:57:00.534515	M017	OFF
2011-07-09 16:57:01.321594	SS011	MOVED
2011-07-09 16:57:07.651388	M017	ON
2011-07-09 16:57:08.786455	M017	OFF
2011-07-09 16:57:10.103714	M017	ON
2011-07-09 16:57:12.059767	M015	ON
2011-07-09 16:57:12.257647	M016	ON
2011-07-09 16:57:12.724079	M017	OFF
2011-07-09 16:57:13.020674	M008	ON
2011-07-09 16:57:13.310852	M009	ON
2011-07-09 16:57:14.14575	M016	OFF
2011-07-09 16:57:14.322153	BATV023	8920
2011-07-09 16:57:14.383727	M023	ON
2011-07-09 16:57:14.553798	M001	ON
2011-07-09 16:57:14.589499	M015	OFF
2011-07-09 16:57:15.354672	M009	OFF
2011-07-09 16:57:15.826884	M008	OFF
2011-07-09 16:57:18.139396	M001	OFF
2011-07-09 16:57:19.283075	M023	OFF
2011-07-09 16:57:30.701508	SS010	MOVED
2011-07-09 16:57:32.581566	SS011	STILL
2011-07-09 16:57:35.161499	SS011	MOVED
2011-07-09 16:57:35.930664	M023	ON
2011-07-09 16:57:35.968901	M001	ON
2011-07-09 16:57:37.52148	SS010	STILL
2011-07-09 16:57:37.662722	M008	ON
2011-07-09 16:57:38.692811	M009	ON
2011-07-09 16:57:38.925479	M023	OFF
2011-07-09 16:57:38.982623	M001	OFF
2011-07-09 16:57:39.471491	SS010	MOVED
2011-07-09 16:57:39.761522	SS010	STILL
2011-07-09 16:57:40.435744	M015	ON
2011-07-09 16:57:40.674452	M009	OFF
2011-07-09 16:57:40.938746	M008	OFF
2011-07-09 16:57:41.021501	SS011	STILL
2011-07-09 16:57:41.281479	SS011	MOVED
2011-07-09 16:57:42.811965	M016	ON
2011-07-09 16:57:45.040453	M017	ON
2011-07-09 16:57:45.102022	M015	OFF
2011-07-09 16:57:45.414241	M016	OFF
2011-07-09 16:57:46.091569	M017	OFF
2011-07-09 16:57:49.091902	M017	ON
2011-07-09 16:57:49.10019	SS011	STILL
2011-07-09 16:57:50.961125	M017	OFF
2011-07-09 16:57:55.601566	SS009	MOVED
2011-07-09 16:57:57.341546	SS010	MOVED
2011-07-09 16:57:58.661529	SS011	MOVED
2011-07-09 16:58:01.462449	SS009	STILL
2011-07-09 16:58:14.608833	M017	ON
2011-07-09 16:58:16.666208	M017	OFF
2011-07-09 16:58:22.816894	M017	ON
2011-07-09 16:58:25.131439	SS008	MOVED
2011-07-09 16:58:25.444269	M017	OFF
2011-07-09 16:58:27.085221	SS008	STILL
2011-07-09 16:58:32.97913	M017	ON
2011-07-09 16:58:34.840671	M017	OFF
2011-07-09 16:58:35.771473	SS011	STILL
2011-07-09 16:58:35.974969	M017	ON
2011-07-09 16:58:37.083757	M017	OFF
2011-07-09 16:58:51.312922	M017	ON
2011-07-09 16:58:53.025734	M017	OFF
2011-07-09 16:58:54.002768	SS011	MOVED
2011-07-09 16:58:57.371353	M017	ON
2011-07-09 16:59:00.144914	M017	OFF
2011-07-09 16:59:04.843925	M017	ON
2011-07-09 16:59:05.711526	SS011	STILL
2011-07-09 16:59:06.794813	M016	ON
2011-07-09 16:59:07.173313	M015	ON
2011-07-09 16:59:07.700071	M017	OFF
2011-07-09 16:59:08.125159	M008	ON
2011-07-09 16:59:08.220067	M009	ON
